capital_gain,capital_loss,hours_pw,gender,income_bracket,age,country_name,education,ethnicity,relationship_role,marital_relationship,marriage_status,work_class,occupation
0-9K,0-1K,20-29,F,<=50K,30-39,United-States,HS-grad,White,Wife,Married-AF-spouse,Married,Private,Other-service
0-9K,0-1K,20-29,F,<=50K,10-19,United-States,HS-grad,White,Wife,Married-AF-spouse,Married,Private,Adm-clerical
0-9K,0-1K,10-19,F,<=50K,70-79,United-States,HS-grad,White,Wife,Married-AF-spouse,Married,?,?
0-9K,0-1K,40-49,F,<=50K,10-19,United-States,HS-grad,White,Wife,Married-AF-spouse,Married,Federal-gov,Sales
0-9K,0-1K,40-49,F,>50K,20-29,United-States,Some-college,White,Wife,Married-AF-spouse,Married,Private,Other-service
0-9K,0-1K,40-49,F,>50K,30-39,United-States,Some-college,White,Wife,Married-AF-spouse,Married,Federal-gov,Adm-clerical
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,Assoc-acdm,White,Wife,Married-AF-spouse,Married,Private,Adm-clerical
0-9K,0-1K,0-9,F,<=50K,20-29,United-States,Assoc-acdm,White,Wife,Married-AF-spouse,Married,?,?
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Other-relative,Married-spouse-absent,Married,Private,Handlers-cleaners
0-9K,0-1K,60-69,F,<=50K,20-29,United-States,HS-grad,White,Other-relative,Married-spouse-absent,Married,Private,Exec-managerial
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Other-relative,Married-spouse-absent,Married,Private,Craft-repair
0-9K,0-1K,30-39,F,<=50K,50-59,United-States,HS-grad,White,Other-relative,Married-spouse-absent,Married,Local-gov,Transport-moving
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,Some-college,White,Other-relative,Married-spouse-absent,Married,State-gov,Other-service
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,Some-college,White,Other-relative,Married-spouse-absent,Married,Local-gov,Craft-repair
0-9K,0-1K,30-39,F,<=50K,60-69,United-States,Assoc-acdm,White,Other-relative,Married-spouse-absent,Married,Private,Adm-clerical
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,Masters,White,Other-relative,Married-spouse-absent,Married,?,?
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,10th,White,Other-relative,Married-spouse-absent,Married,Private,Craft-repair
0-9K,0-1K,50-59,M,<=50K,20-29,United-States,Bachelors,White,Own-child,Separated,Not Married,Private,Tech-support
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,Bachelors,White,Own-child,Separated,Not Married,Self-emp-not-inc,Prof-specialty
0-9K,0-1K,50-59,M,<=50K,40-49,United-States,Bachelors,White,Own-child,Separated,Not Married,Self-emp-inc,Craft-repair
0-9K,0-1K,30-39,M,<=50K,30-39,United-States,Bachelors,White,Own-child,Separated,Not Married,Self-emp-not-inc,Craft-repair
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,HS-grad,White,Own-child,Separated,Not Married,State-gov,Adm-clerical
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Exec-managerial
0-9K,0-1K,30-39,F,<=50K,30-39,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Other-service
0-9K,0-1K,30-39,F,<=50K,20-29,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Other-service
0-9K,0-1K,30-39,M,<=50K,30-39,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Other-service
0-9K,0-1K,30-39,F,<=50K,10-19,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Adm-clerical
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Adm-clerical
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Adm-clerical
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Sales
0-9K,0-1K,20-29,F,<=50K,20-29,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Sales
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Craft-repair
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Craft-repair
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Craft-repair
0-9K,0-1K,50-59,M,<=50K,20-29,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Craft-repair
0-9K,0-1K,50-59,M,<=50K,30-39,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Transport-moving
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Machine-op-inspct
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Machine-op-inspct
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Tech-support
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,HS-grad,White,Own-child,Separated,Not Married,?,?
0-9K,0-1K,20-29,M,<=50K,10-19,United-States,HS-grad,White,Own-child,Separated,Not Married,?,?
0-9K,0-1K,0-9,F,<=50K,30-39,United-States,HS-grad,White,Own-child,Separated,Not Married,?,?
0-9K,0-1K,20-29,F,<=50K,30-39,United-States,HS-grad,White,Own-child,Separated,Not Married,?,?
0-9K,0-1K,30-39,F,<=50K,30-39,United-States,HS-grad,White,Own-child,Separated,Not Married,State-gov,Other-service
0-9K,0-1K,30-39,M,<=50K,20-29,United-States,HS-grad,White,Own-child,Separated,Not Married,Self-emp-not-inc,Craft-repair
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,HS-grad,White,Own-child,Separated,Not Married,Local-gov,Transport-moving
0-9K,0-1K,20-29,F,<=50K,20-29,United-States,HS-grad,White,Own-child,Separated,Not Married,Local-gov,Transport-moving
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Own-child,Separated,Not Married,Local-gov,Transport-moving
0-9K,0-1K,80-89,F,<=50K,30-39,United-States,HS-grad,White,Own-child,Separated,Not Married,Local-gov,Other-service
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Farming-fishing
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,HS-grad,White,Own-child,Separated,Not Married,Private,Protective-serv
0-9K,3-4K,40-49,F,<=50K,40-49,United-States,Some-college,White,Own-child,Separated,Not Married,Private,Prof-specialty
0-9K,0-1K,50-59,M,<=50K,20-29,United-States,Some-college,White,Own-child,Separated,Not Married,Private,Prof-specialty
0-9K,0-1K,30-39,F,<=50K,20-29,United-States,Some-college,White,Own-child,Separated,Not Married,Private,Other-service
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,Some-college,White,Own-child,Separated,Not Married,Private,Other-service
0-9K,0-1K,60-69,M,<=50K,30-39,United-States,Some-college,White,Own-child,Separated,Not Married,Private,Adm-clerical
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,Some-college,White,Own-child,Separated,Not Married,Private,Adm-clerical
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,Some-college,White,Own-child,Separated,Not Married,Private,Adm-clerical
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,Some-college,White,Own-child,Separated,Not Married,Private,Sales
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,Some-college,White,Own-child,Separated,Not Married,Private,Craft-repair
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,Some-college,White,Own-child,Separated,Not Married,Private,Machine-op-inspct
0-9K,0-1K,20-29,M,<=50K,20-29,United-States,Some-college,White,Own-child,Separated,Not Married,?,?
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,Some-college,White,Own-child,Separated,Not Married,Self-emp-inc,Sales
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,Some-college,White,Own-child,Separated,Not Married,Self-emp-not-inc,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,Some-college,White,Own-child,Separated,Not Married,Private,Farming-fishing
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,Some-college,White,Own-child,Separated,Not Married,State-gov,Exec-managerial
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,Some-college,White,Own-child,Separated,Not Married,State-gov,Exec-managerial
0-9K,2-3K,40-49,M,<=50K,20-29,United-States,Some-college,White,Own-child,Separated,Not Married,State-gov,Exec-managerial
0-9K,0-1K,30-39,M,<=50K,20-29,United-States,11th,White,Own-child,Separated,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,11th,White,Own-child,Separated,Not Married,Private,Other-service
0-9K,0-1K,40-49,F,<=50K,10-19,United-States,11th,White,Own-child,Separated,Not Married,Private,Other-service
0-9K,0-1K,20-29,F,<=50K,30-39,United-States,11th,White,Own-child,Separated,Not Married,Private,Sales
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,11th,White,Own-child,Separated,Not Married,Private,Craft-repair
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,Masters,White,Own-child,Separated,Not Married,Private,Other-service
0-9K,0-1K,30-39,F,<=50K,30-39,United-States,Assoc-voc,White,Own-child,Separated,Not Married,Private,Prof-specialty
0-9K,0-1K,30-39,F,<=50K,40-49,United-States,Assoc-voc,White,Own-child,Separated,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,Assoc-voc,White,Own-child,Separated,Not Married,Private,Exec-managerial
0-9K,0-1K,20-29,F,<=50K,20-29,United-States,10th,White,Own-child,Separated,Not Married,Private,Other-service
0-9K,0-1K,30-39,M,<=50K,40-49,United-States,10th,White,Own-child,Separated,Not Married,Private,Transport-moving
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,10th,White,Own-child,Separated,Not Married,Private,Machine-op-inspct
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,10th,White,Own-child,Separated,Not Married,Private,Machine-op-inspct
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,10th,White,Own-child,Separated,Not Married,?,?
0-9K,0-1K,30-39,M,<=50K,30-39,United-States,10th,White,Own-child,Separated,Not Married,?,?
0-9K,0-1K,40-49,F,<=50K,10-19,United-States,12th,White,Own-child,Separated,Not Married,Private,Prof-specialty
0-9K,0-1K,30-39,M,<=50K,40-49,United-States,9th,White,Own-child,Separated,Not Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,7th-8th,White,Own-child,Separated,Not Married,Private,Machine-op-inspct
0-9K,0-1K,20-29,F,<=50K,50-59,United-States,7th-8th,White,Own-child,Separated,Not Married,?,?
0-9K,0-1K,40-49,F,<=50K,50-59,United-States,Bachelors,White,Unmarried,Married-spouse-absent,Married,Private,Prof-specialty
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,Bachelors,White,Unmarried,Married-spouse-absent,Married,Private,Exec-managerial
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,Bachelors,White,Unmarried,Married-spouse-absent,Married,Private,Exec-managerial
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,Bachelors,White,Unmarried,Married-spouse-absent,Married,Private,Exec-managerial
0-9K,0-1K,20-29,F,<=50K,30-39,United-States,Bachelors,White,Unmarried,Married-spouse-absent,Married,Private,Other-service
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,Bachelors,White,Unmarried,Married-spouse-absent,Married,Private,Adm-clerical
0-9K,2-3K,70-79,F,>50K,40-49,United-States,Bachelors,White,Unmarried,Married-spouse-absent,Married,Private,Sales
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,Bachelors,White,Unmarried,Married-spouse-absent,Married,Private,Craft-repair
0-9K,0-1K,40-49,F,<=50K,50-59,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Handlers-cleaners
0-9K,0-1K,10-19,F,<=50K,50-59,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Exec-managerial
0-9K,0-1K,20-29,F,<=50K,30-39,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Other-service
0-9K,0-1K,20-29,F,<=50K,60-69,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Other-service
0-9K,0-1K,60-69,F,<=50K,30-39,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Other-service
0-9K,0-1K,40-49,F,<=50K,50-59,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Other-service
0-9K,0-1K,20-29,F,<=50K,30-39,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Other-service
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Other-service
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Adm-clerical
0-9K,0-1K,30-39,F,<=50K,40-49,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Adm-clerical
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Adm-clerical
0-9K,0-1K,20-29,F,<=50K,20-29,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Sales
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Sales
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Craft-repair
0-9K,0-1K,50-59,M,<=50K,30-39,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Craft-repair
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Craft-repair
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Machine-op-inspct
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Private,Machine-op-inspct
0-9K,0-1K,30-39,F,<=50K,40-49,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,?,?
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Federal-gov,Adm-clerical
0-9K,0-1K,20-29,F,<=50K,30-39,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,State-gov,Other-service
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Local-gov,Handlers-cleaners
0-9K,0-1K,40-49,F,<=50K,50-59,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,Self-emp-not-inc,Other-service
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,HS-grad,White,Unmarried,Married-spouse-absent,Married,State-gov,Exec-managerial
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,Some-college,White,Unmarried,Married-spouse-absent,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,Some-college,White,Unmarried,Married-spouse-absent,Married,Private,Exec-managerial
0-9K,0-1K,40-49,F,<=50K,60-69,United-States,Some-college,White,Unmarried,Married-spouse-absent,Married,Private,Exec-managerial
0-9K,0-1K,20-29,F,<=50K,20-29,United-States,Some-college,White,Unmarried,Married-spouse-absent,Married,Private,Adm-clerical
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,Some-college,White,Unmarried,Married-spouse-absent,Married,Private,Adm-clerical
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,Some-college,White,Unmarried,Married-spouse-absent,Married,Private,Sales
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,Some-college,White,Unmarried,Married-spouse-absent,Married,Private,Sales
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,Some-college,White,Unmarried,Married-spouse-absent,Married,Private,Craft-repair
0-9K,0-1K,40-49,M,>50K,30-39,United-States,Some-college,White,Unmarried,Married-spouse-absent,Married,Private,Craft-repair
0-9K,0-1K,50-59,M,<=50K,30-39,United-States,Some-college,White,Unmarried,Married-spouse-absent,Married,Private,Transport-moving
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,Some-college,White,Unmarried,Married-spouse-absent,Married,Local-gov,Adm-clerical
0-9K,0-1K,20-29,M,<=50K,20-29,United-States,Some-college,White,Unmarried,Married-spouse-absent,Married,State-gov,Tech-support
0-9K,0-1K,20-29,F,<=50K,60-69,United-States,Some-college,White,Unmarried,Married-spouse-absent,Married,Without-pay,Farming-fishing
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,11th,White,Unmarried,Married-spouse-absent,Married,Private,Handlers-cleaners
0-9K,0-1K,30-39,F,<=50K,20-29,United-States,11th,White,Unmarried,Married-spouse-absent,Married,Private,Other-service
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,Assoc-acdm,White,Unmarried,Married-spouse-absent,Married,Private,Machine-op-inspct
0-9K,0-1K,30-39,F,<=50K,40-49,United-States,Assoc-acdm,White,Unmarried,Married-spouse-absent,Married,State-gov,Other-service
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,Masters,White,Unmarried,Married-spouse-absent,Married,Private,Adm-clerical
0-9K,0-1K,40-49,F,>50K,50-59,United-States,Masters,White,Unmarried,Married-spouse-absent,Married,State-gov,Exec-managerial
0-9K,1-2K,40-49,M,<=50K,40-49,United-States,Assoc-voc,White,Unmarried,Married-spouse-absent,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,Assoc-voc,White,Unmarried,Married-spouse-absent,Married,Private,Prof-specialty
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,Assoc-voc,White,Unmarried,Married-spouse-absent,Married,Private,Adm-clerical
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,Assoc-voc,White,Unmarried,Married-spouse-absent,Married,Private,Craft-repair
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,Assoc-voc,White,Unmarried,Married-spouse-absent,Married,Private,Machine-op-inspct
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,Assoc-voc,White,Unmarried,Married-spouse-absent,Married,?,?
20-29K,0-1K,60-69,M,>50K,40-49,United-States,Doctorate,White,Unmarried,Married-spouse-absent,Married,State-gov,Prof-specialty
0-9K,0-1K,30-39,F,<=50K,40-49,United-States,Doctorate,White,Unmarried,Married-spouse-absent,Married,Local-gov,Prof-specialty
0-9K,0-1K,50-59,M,<=50K,50-59,United-States,Prof-school,White,Unmarried,Married-spouse-absent,Married,Private,Prof-specialty
0-9K,0-1K,30-39,F,<=50K,40-49,United-States,7th-8th,White,Unmarried,Married-spouse-absent,Married,Private,Other-service
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,7th-8th,White,Unmarried,Married-spouse-absent,Married,Federal-gov,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,1st-4th,White,Unmarried,Married-spouse-absent,Married,Private,Craft-repair
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,HS-grad,White,Other-relative,Separated,Not Married,Self-emp-not-inc,Exec-managerial
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,HS-grad,White,Other-relative,Separated,Not Married,Private,Handlers-cleaners
0-9K,0-1K,20-29,F,<=50K,40-49,United-States,HS-grad,White,Other-relative,Separated,Not Married,Private,Other-service
0-9K,0-1K,20-29,F,<=50K,50-59,United-States,HS-grad,White,Other-relative,Separated,Not Married,Private,Other-service
0-9K,0-1K,30-39,M,<=50K,20-29,United-States,HS-grad,White,Other-relative,Separated,Not Married,Private,Other-service
0-9K,0-1K,40-49,F,<=50K,50-59,United-States,HS-grad,White,Other-relative,Separated,Not Married,Private,Adm-clerical
0-9K,0-1K,40-49,F,<=50K,50-59,United-States,HS-grad,White,Other-relative,Separated,Not Married,Private,Adm-clerical
0-9K,0-1K,40-49,F,<=50K,50-59,United-States,HS-grad,White,Other-relative,Separated,Not Married,Private,Adm-clerical
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,HS-grad,White,Other-relative,Separated,Not Married,Private,Sales
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Other-relative,Separated,Not Married,Private,Machine-op-inspct
0-9K,0-1K,40-49,F,<=50K,60-69,United-States,HS-grad,White,Other-relative,Separated,Not Married,Private,Machine-op-inspct
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,HS-grad,White,Other-relative,Separated,Not Married,?,?
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,HS-grad,White,Other-relative,Separated,Not Married,Local-gov,Protective-serv
0-9K,0-1K,20-29,F,<=50K,40-49,United-States,HS-grad,White,Other-relative,Separated,Not Married,Self-emp-not-inc,Other-service
0-9K,0-1K,50-59,M,<=50K,30-39,United-States,HS-grad,White,Other-relative,Separated,Not Married,Self-emp-not-inc,Craft-repair
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Other-relative,Separated,Not Married,Private,Protective-serv
